,country,date,diff_factor,unemployment_level_oecd,active_pop_oecd,vacancy_stock_oecd,vacancy_stock_factored_v1,vacancy_stock_lm_v2,unemployment_rate_oecd,vacancy_rate_oecd,vacancy_rate_factored_v1,vacancy_rate_lm_v2,vacancy_stock_eurostat,effective_unemployment_rate_lm_v2,unemployment_gap_lm_v2,tightness_lm_v2
175,Austria,01.07.93,2.086478143,224592,3735955,32180.03,67142.92923,70248.99544,6.011635579,0.861360214,1.79720926,1.880349079,NA,3.362138222,2.649497357,0.312784941
176,Austria,01.10.93,2.086478143,225532.6,3745600,29891.02,62366.95989,67398.04912,6.021267621,0.798030222,1.665072616,1.799392597,NA,3.291599062,2.729668559,0.298839499
177,Austria,01.01.94,2.086478143,217008.7,3832629,30877.58,64425.39577,68626.80286,5.662136878,0.805650116,1.680971359,1.790593425,NA,3.184114486,2.478022391,0.316239869
178,Austria,01.04.94,2.086478143,216241.8,3836582,29888.34,62361.36813,67394.7112,5.636313781,0.77903561,1.625440773,1.756634192,NA,3.146576156,2.489737626,0.311663662
179,Austria,01.07.94,2.086478143,214463.1,3859755,29967.09,62525.67829,67492.79379,5.556391533,0.776398761,1.619939045,1.748628962,NA,3.11706066,2.439330873,0.314705858
180,Austria,01.10.94,2.086478143,212048.7,3821883,30053.66,62706.3047,67600.61613,5.548278166,0.786357405,1.640717539,1.76877775,NA,3.132677923,2.415600242,0.318797598
181,Austria,01.01.95,2.086478143,208802.5,3884526,27819.44,58044.6535,64817.91039,5.375237545,0.716160479,1.494253186,1.668618266,NA,2.994865532,2.380372013,0.310426889
182,Austria,01.04.95,2.086478143,212742,3872102,26012.25,54273.99107,62567.06759,5.4942251,0.67178628,1.401667391,1.615842444,NA,2.979564081,2.514661019,0.294098333
183,Austria,01.07.95,2.086478143,217185.4,3870162,24143.54,50374.9685,60239.60205,5.611790928,0.623837969,1.301624286,1.556513708,NA,2.955474498,2.65631643,0.277364878
184,Austria,01.10.95,2.086478143,224134.8,3855755,21969.44,45838.75637,57531.77536,5.812993824,0.56978309,1.188839964,1.492101427,NA,2.945093611,2.867900213,0.256683814
185,Austria,01.01.96,2.086478143,234871.5,3850158,21086.07,43995.62417,56431.54406,6.100308091,0.547667654,1.14269659,1.465694241,NA,2.990181673,3.110126419,0.240265609
186,Austria,01.04.96,2.086478143,230690.7,3842186,20249.84,42250.84855,55390.02531,6.004152324,0.527039555,1.099656512,1.441627899,NA,2.942066196,3.062086128,0.240105151
187,Austria,01.07.96,2.086478143,228578.7,3826122,18803.38,39232.84138,53588.46926,5.974161305,0.491447476,1.025394417,1.400594891,NA,2.892642356,3.081518948,0.234442095
188,Austria,01.10.96,2.086478143,227888.4,3837307,17582.71,36685.9401,52068.13312,5.938758614,0.458204413,0.956033492,1.356892558,NA,2.838706989,3.100051625,0.22848084
189,Austria,01.01.97,2.086478143,231284.9,3838148,18000.13,37556.87781,52588.02687,6.025950537,0.46897957,0.978515623,1.370140674,NA,2.873395192,3.152555345,0.227373369
190,Austria,01.04.97,2.086478143,233014.9,3840893,18122.8,37812.82608,52740.81152,6.066685534,0.47183819,0.98448007,1.373139307,NA,2.88624399,3.180441544,0.22634094
191,Austria,01.07.97,2.086478143,234032.2,3858458,19151.7,39959.60345,54022.29944,6.065433393,0.496356316,1.035636605,1.400100751,NA,2.914141014,3.151292379,0.230832763
192,Austria,01.10.97,2.086478143,235058.6,3859246,20799.7,43398.11943,56074.87218,6.090790792,0.53895761,1.124523273,1.45300072,NA,2.974882083,3.115908709,0.23855699
193,Austria,01.01.98,2.086478143,236316.3,3858177,21353.59,44553.7988,56764.73839,6.125076688,0.553463203,1.154788876,1.471283935,NA,3.001953852,3.123122835,0.240206615
194,Austria,01.04.98,2.086478143,240319.8,3859912,22716.58,47397.64765,58462.33312,6.226043495,0.588525852,1.227946327,1.514602745,NA,3.070827669,3.155215827,0.243268899
195,Austria,01.07.98,2.086478143,238335,3843376,23939.13,49948.4715,59985.0108,6.201188747,0.62286724,1.299598881,1.560737508,NA,3.111017176,3.090171571,0.2516836
196,Austria,01.10.98,2.086478143,236204.7,3858031,24343.36,50791.88856,60488.4765,6.122415813,0.630978859,1.316523599,1.567858747,NA,3.098238723,3.02417709,0.256084983
197,Austria,01.01.99,2.086478143,233258.5,3853107,27591.1,57568.22708,64533.51448,6.053776861,0.716074067,1.494072889,1.674843561,NA,3.18419993,2.869576931,0.276660934
198,Austria,01.04.99,2.086478143,225036.7,3828060,29642.73,61848.90824,67088.80563,5.878609531,0.77435385,1.615672383,1.75255366,NA,3.20976302,2.66884651,0.298123842
199,Austria,01.07.99,2.086478143,217924.8,3830028,32188.08,67159.72538,70259.02166,5.689900962,0.840413699,1.753504814,1.834425797,NA,3.23074312,2.459157842,0.322400303
200,Austria,01.10.99,2.086478143,210750.1,3830705,35443.76,73952.63054,74313.94885,5.50160088,0.925254229,1.930522725,1.939954887,NA,3.266933962,2.234666918,0.352616435
201,Austria,01.01.00,2.086478143,204581.8,3862069,34903.2,72824.76391,73640.68507,5.297207274,0.903743563,1.885641192,1.906767721,NA,3.178135278,2.119071996,0.359957167
202,Austria,01.04.00,2.086478143,195724.9,3836518,35430.29,73924.52568,74297.17206,5.101628612,0.923501206,1.926865081,1.936578222,NA,3.143199463,1.958429149,0.3796
203,Austria,01.07.00,2.086478143,191484.6,3840669,35871.14,74844.34956,74846.24772,4.985709521,0.933981554,1.948732098,1.94878152,NA,3.117059284,1.868650237,0.390873458
204,Austria,01.10.00,2.086478143,185463.4,3857045,35776.38,74646.6349,74728.22479,4.808432362,0.92755931,1.935332227,1.937447574,NA,3.052226338,1.756206024,0.402927072
205,Austria,01.01.01,2.086478143,189378.3,3855498,33393.52,69674.84959,71760.38894,4.911902431,0.866127281,1.807155641,1.861248247,NA,3.023618658,1.888283773,0.378926144
206,Austria,01.04.01,2.086478143,197994.1,3879030,30837.22,64341.18551,68576.53476,5.104216776,0.794972454,1.65869265,1.767878432,NA,3.003936543,2.100280233,0.346356456
207,Austria,01.07.01,2.086478143,207996.7,3866429,28441.56,59342.69328,65592.7566,5.379555657,0.7356028,1.534819165,1.696468669,NA,3.020967995,2.358587662,0.315354795
208,Austria,01.10.01,2.086478143,220163.5,3899943,26007.04,54263.12052,62560.57857,5.645300457,0.666856926,1.3913824,1.604140844,NA,3.009295107,2.63600535,0.284155087
209,Austria,01.01.02,2.086478143,228544.3,3852656,24320.3,50743.77437,60459.75543,5.93212319,0.631260616,1.317111478,1.569300644,NA,3.05111205,2.88101114,0.264542828
210,Austria,01.04.02,2.086478143,232381.5,3853769,22811.43,47595.5501,58580.46815,6.029980001,0.591925204,1.235038999,1.5200825,NA,3.027551333,3.002428668,0.252087486
211,Austria,01.07.02,2.086478143,234390.9,3864736,22324.7,46579.99859,57974.24926,6.064861869,0.577651358,1.205256933,1.50008304,NA,3.016255365,3.048606504,0.247340017
212,Austria,01.10.02,2.086478143,234354.5,3889139,23299.56,48614.02267,59188.43073,6.025871022,0.599093013,1.249994476,1.521890339,NA,3.028318823,2.997552199,0.252559395
213,Austria,01.01.03,2.086478143,235146.2,3932594,22352.39,46637.77317,58008.73697,5.979417148,0.568387939,1.185929012,1.475075662,NA,2.969864089,3.009553059,0.246692215
214,Austria,01.04.03,2.086478143,238442.6,3964016,21668.76,45211.39412,57157.28047,6.015177537,0.546636542,1.140545198,1.441903375,NA,2.945047502,3.070130035,0.239710859
215,Austria,01.07.03,2.086478143,241616.5,3968691,21358.36,44563.7513,56770.67939,6.088065309,0.538171402,1.122882868,1.430463581,NA,2.951060098,3.137005211,0.234961931
216,Austria,01.10.03,2.086478143,245109.7,3987499,21486.15,44830.38235,56929.84097,6.146953266,0.538837753,1.124273193,1.427707968,NA,2.962440575,3.184512691,0.232262701
217,Austria,01.01.04,2.086478143,245229.7,3845669,22966.48,47919.05854,58773.58187,6.376776056,0.597203764,1.246052599,1.528305787,NA,3.121804566,3.25497149,0.23966747
218,Austria,01.04.04,2.086478143,242765.3,3885526,24164.59,50418.88886,60265.81968,6.247939146,0.621912966,1.297607811,1.551033752,NA,3.112999276,3.13493987,0.248247256
219,Austria,01.07.04,2.086478143,242372.2,3907112,24168.1,50426.2124,60270.19137,6.203359412,0.61856686,1.290626232,1.542576496,NA,3.093405312,3.109954101,0.248667922
220,Austria,01.10.04,2.086478143,245151.8,3921692,23797.83,49653.65214,59809.02261,6.251174238,0.606825574,1.266128297,1.525082097,NA,3.087645368,3.16352887,0.243967299
221,Austria,01.01.05,2.086478143,251666,3922088,25328.43,52847.21558,61715.37445,6.416633181,0.645789437,1.347425544,1.57353365,NA,3.177544371,3.23908881,0.245227303
222,Austria,01.04.05,2.086478143,250094.5,3959538,26126.9,54513.20579,62709.86338,6.316254573,0.659847184,1.376756727,1.583767181,NA,3.162827327,3.153427246,0.250744672
223,Austria,01.07.05,2.086478143,253102.3,3995770,26389.97,55062.09559,63037.51527,6.334255976,0.660447673,1.378009635,1.5776062,NA,3.16116458,3.173091396,0.249059433
224,Austria,01.10.05,2.086478143,255753.9,4006305,26988.7,56311.33265,63783.22939,6.383785059,0.67365565,1.40556779,1.592071233,NA,3.188015142,3.195769917,0.249392988
225,Austria,01.01.06,2.086478143,257363.9,4009743,28601.37,59676.13336,65791.79886,6.418463727,0.713296837,1.48827826,1.640798397,NA,3.245212627,3.1732511,0.255637247
226,Austria,01.04.06,2.086478143,236373.1,4031340,31247.84,65197.93517,69087.95916,5.863387856,0.775122912,1.617277014,1.713771579,NA,3.169938085,2.693449771,0.292283509
227,Austria,01.07.06,2.086478143,233098.8,4053055,34599.7,72191.51779,73262.67789,5.751187684,0.853669639,1.781163044,1.807591505,NA,3.224251542,2.526936143,0.31429882
228,Austria,01.10.06,2.086478143,229858.8,4056563,37200.75,77618.55177,76502.26789,5.666343651,0.917050962,1.913406787,1.885888815,NA,3.268959179,2.397384472,0.33282288
229,Austria,01.01.07,2.086478143,226719.2,4085106,37291.99,77808.92203,76615.90669,5.549897604,0.912876924,1.904697749,1.875493725,NA,3.226266903,2.323630701,0.337933032
230,Austria,01.04.07,2.086478143,222732.7,4112277,38650.94,80644.34151,78308.46963,5.416286403,0.939891452,1.961062971,1.904260575,NA,3.211544902,2.204741501,0.35158048
231,Austria,01.07.07,2.086478143,221253.4,4156229,38994.69,81361.56837,78736.60791,5.323416972,0.938222846,1.957581461,1.894424198,NA,3.175658976,2.147757997,0.355866205
232,Austria,01.10.07,2.086478143,218288.4,4142188,37918.04,79115.16167,77395.64769,5.269881522,0.915410889,1.909984812,1.868472597,NA,3.137933908,2.131947613,0.354556851
233,Austria,01.01.08,2.086478143,199293.4,4156129,40581.54,84672.49621,80713.01874,4.795168774,0.976426381,2.037292303,1.942023906,NA,3.051611442,1.743557332,0.404995944
234,Austria,01.04.08,2.086478143,208555.7,4159713,39185.03,81758.70862,78973.67508,5.01370407,0.942012826,1.965489172,1.898536632,NA,3.085239187,1.928464884,0.378669464
235,Austria,01.07.08,2.086478143,214540.3,4163420,35963.7,75037.47398,74961.53057,5.152982404,0.863801874,1.802303731,1.800479667,NA,3.045954702,2.107027702,0.349405359
236,Austria,01.10.08,2.086478143,226622.3,4184938,34261.4,71485.66224,72841.32755,5.415188947,0.818683574,1.708165384,1.7405593,NA,3.070090794,2.345098153,0.321421712
237,Austria,01.01.09,2.086478143,249179.7,4177920,29512.88,61577.97905,66927.07834,5.964204676,0.706401271,1.473890813,1.601923405,NA,3.090986746,2.87321793,0.26858961
238,Austria,01.04.09,2.086478143,263441.1,4197178,25416.37,53030.70047,61824.90312,6.276624437,0.605558544,1.263484667,1.473011226,NA,3.040647671,3.235976766,0.234682072
239,Austria,01.07.09,2.086478143,267602.7,4223778,26184.06,54632.46888,62781.05577,6.335624173,0.619920365,1.293450292,1.486372053,NA,3.068728517,3.266895657,0.234605465
240,Austria,01.10.09,2.086478143,261011.5,4221424,27547.68,57477.6322,64479.43516,6.183020232,0.652568422,1.36156975,1.527433282,NA,3.073133724,3.109886508,0.24703676
241,Austria,01.01.10,2.086478143,259012.1,4205206,28272.32,58989.57772,56551.15905,6.159320138,0.672317123,1.402774982,1.344789269,56551.15905,2.878018004,3.281302134,0.218334043
242,Austria,01.04.10,2.086478143,251755.1,4214080,30436.13,63504.31999,62997.31862,5.97414145,0.72224851,1.506955729,1.494924601,62997.31862,2.98845964,2.985681809,0.250232542
243,Austria,01.07.10,2.086478143,246929.6,4228273,32293.9,67380.51649,74481.51288,5.839963503,0.763760997,1.593570625,1.761511446,74481.51288,3.207360684,2.632602819,0.301630557
244,Austria,01.10.10,2.086478143,245431.2,4232741,33032.31,68921.19282,83081.91781,5.798398721,0.780399982,1.628287505,1.962839631,83081.91781,3.373622208,2.424776513,0.338514084
245,Austria,01.01.11,2.086478143,242747.4,4240206,34001.85,70944.11684,81257.31415,5.724896385,0.801891465,1.673129014,1.916352983,81257.31415,3.312238256,2.412658129,0.334740204
246,Austria,01.04.11,2.086478143,244509.1,4236199,33563.97,70030.48979,75710.58117,5.771898346,0.792313345,1.653144477,1.787229098,75710.58117,3.211807073,2.560091273,0.309643204
247,Austria,01.07.11,2.086478143,247870.4,4237950,31155.08,65004.39345,69121.09577,5.848827853,0.735145058,1.533864096,1.631003097,69121.09577,3.088601034,2.760226819,0.278859823
248,Austria,01.10.11,2.086478143,251681.2,4270546,30519.43,63678.12362,68614.83912,5.893419717,0.714649368,1.491100286,1.606699451,68614.83912,3.07716659,2.816253127,0.272626001
249,Austria,01.01.12,2.086478143,254894.8,4269606,30064.65,62729.23509,70781.4918,5.969984116,0.704155137,1.469204303,1.657799146,70781.4918,3.145955271,2.824028845,0.277689038
250,Austria,01.04.12,2.086478143,257542.8,4296040,29896.39,62378.16428,75340.39948,5.994888316,0.695905764,1.451992167,1.753717365,75340.39948,3.242428062,2.752460253,0.292535452
251,Austria,01.07.12,2.086478143,262130.1,4304122,29434,61413.39765,71380.25687,6.090210733,0.68385608,1.426850764,1.658416208,71380.25687,3.178066109,2.912144624,0.27230851
252,Austria,01.10.12,2.086478143,268005.3,4303432,28294.29,59035.41765,59947.20973,6.227710813,0.657481982,1.371821784,1.393009341,59947.20973,2.945379319,3.282331494,0.223679195
253,Austria,01.01.13,2.086478143,275965.3,4330717,26689.15,55686.32812,67352.36573,6.372277385,0.61627555,1.285845464,1.55522436,67352.36573,3.148066234,3.224211151,0.244060995
254,Austria,01.04.13,2.086478143,279231.2,4328951,26133.63,54527.24778,66726.72323,6.450320181,0.60369429,1.259594941,1.541406295,66726.72323,3.153183175,3.297137007,0.238965858
255,Austria,01.07.13,2.086478143,292466.3,4349697,26282.79,54838.46686,59467.38667,6.723831568,0.604244158,1.260742228,1.36716159,59467.38667,3.031924184,3.691907384,0.203330731
256,Austria,01.10.13,2.086478143,301163.2,4334036,26426.1,55137.48005,66400.49744,6.948793226,0.609734206,1.272197094,1.53207074,66400.49744,3.262827422,3.685965805,0.220480117
257,Austria,01.01.14,2.086478143,306431.5,4359692,26220.88,54709.293,61748.359,7.028741939,0.601438817,1.254888946,1.41634682,61748.359,3.155176111,3.873565827,0.20150787
258,Austria,01.04.14,2.086478143,315821.2,4356541,26898.15,56122.40205,61013.81836,7.249356772,0.617419875,1.288233074,1.400510597,61013.81836,3.186346023,4.063010749,0.193191016
259,Austria,01.07.14,2.086478143,322805,4351670,25926.02,54094.07406,64622.90472,7.417956784,0.595771738,1.24306471,1.485013908,64622.90472,3.319001204,4.09895558,0.200191771
260,Austria,01.10.14,2.086478143,332371.3,4362098,26235.29,54739.35915,61943.70856,7.619528493,0.601437428,1.254886047,1.420043946,61943.70856,3.289386768,4.330141725,0.186369005
261,Austria,01.01.15,2.086478143,346307.4,4375563,26314.97,54905.60973,65144.48862,7.914579221,0.601407636,1.254823887,1.488825292,65144.48862,3.43269948,4.481879741,0.188111743
262,Austria,01.04.15,2.086478143,356226.5,4388485,27112.54,56569.7221,66338.56239,8.117300162,0.61781093,1.289049002,1.511650658,66338.56239,3.502930506,4.614369655,0.186225793
263,Austria,01.07.15,2.086478143,355656.5,4405742,30243.97,63103.38235,70445.96888,8.072567572,0.686467115,1.432298631,1.598958107,70445.96888,3.592728401,4.479839171,0.198073053
264,Austria,01.10.15,2.086478143,359135.9,4430310,33330.86,69544.11087,64349.93252,8.106337931,0.75233697,1.569734643,1.452492772,64349.93252,3.43138416,4.674953771,0.179179894
265,Austria,01.01.16,2.086478143,358611.8,4462411,36877.27,76943.61782,71400.23165,8.036279043,0.826397882,1.724261118,1.600037102,71400.23165,3.585853403,4.450425639,0.199101735
266,Austria,01.04.16,2.086478143,358677.7,4490956,38879.18,81120.55928,75461.05275,7.986666981,0.865721686,1.806309375,1.680289291,75461.05275,3.66331967,4.323347312,0.210386798
267,Austria,01.07.16,2.086478143,356398.6,4515429,40535.09,84575.5793,71243.31934,7.892906743,0.897701857,1.873035304,1.577775209,71243.31934,3.528913797,4.363992946,0.199897865
268,Austria,01.10.16,2.086478143,355563,4492004,44815.12,93505.76834,73241.85723,7.915464902,0.997664294,2.081604744,1.630494034,73241.85723,3.592508636,4.322956266,0.205988411
269,Austria,01.01.17,2.086478143,352004.5,4492277,51340.16,107120.1217,84665.66986,7.835770145,1.142853836,2.384539548,1.884693884,84665.66986,3.842919212,3.992850933,0.240524396
270,Austria,01.04.17,2.086478143,343239.5,4504881,55035.09,114829.5124,103292.3814,7.619280065,1.221676888,2.549002124,2.292899222,103292.3814,4.179741779,3.439538287,0.300933842
271,Austria,01.07.17,2.086478143,337769.2,4511958,59099.9,123310.6496,101702.8869,7.486089188,1.309850402,2.732974234,2.254074326,101702.8869,4.107821982,3.378267206,0.301101719
272,Austria,01.10.17,2.086478143,326889.2,4522984,61938.84,129234.0358,100413.789,7.227290656,1.369424256,2.857273779,2.220078361,100413.789,4.005639973,3.221650683,0.307179892
273,Austria,01.01.18,2.086478143,315818.8,4526170,65830.28,137353.4403,112542.4543,6.977616837,1.454436753,3.034650496,2.486483147,112542.4543,4.16530031,2.812316527,0.356351345
274,Austria,01.04.18,2.086478143,313527.6,4531846,70664.65,147440.2477,110665.805,6.918319819,1.559290629,3.253425816,2.441958641,110665.805,4.110261654,2.808058165,0.352969898
275,Austria,01.07.18,2.086478143,313615.8,4549202,73819.27,154022.2934,123289.6988,6.893864023,1.622686133,3.385699148,2.710139028,123289.6988,4.322421768,2.571442255,0.393123366
276,Austria,01.10.18,2.086478143,305466.9,4549082,75865.14,158290.9564,135568.0802,6.714913031,1.667702187,3.479624162,2.980119509,135568.0802,4.47339282,2.24152021,0.443806122
277,Austria,01.01.19,2.086478143,298635.9,4560822,76347.41,159297.2022,125046.3244,6.547852558,1.673983549,3.492730087,2.74174972,125046.3244,4.237047665,2.310804893,0.418725024
278,Austria,01.04.19,2.086478143,303842.2,4568856,77904.16,162545.3271,129139.7709,6.650290576,1.705113052,3.557681115,2.826523115,129139.7709,4.335573784,2.314716793,0.425022498
279,Austria,01.07.19,2.086478143,305505.8,4550318,76569.49,159760.5673,125235.6799,6.713943949,1.682728328,3.510975876,2.752240171,125235.6799,4.29864935,2.415294598,0.409928976
280,Austria,01.10.19,2.086478143,297327.5,4556803,77551.94,161810.4277,133765.4548,6.524914507,1.70189363,3.550963861,2.935511033,133765.4548,4.376523566,2.148390941,0.449892643
281,Austria,01.01.20,2.086478143,354594.8,4540087,72977.15,152265.2284,72977.15,7.810308481,1.607395409,3.353795387,1.607395409,116031.7274,3.543198272,4.267110209,0.205804343
282,Austria,01.04.20,2.086478143,493658.1,4513083,54734.23,114201.7746,54734.23,10.93837849,1.212790237,2.530460321,1.212790237,84802.23618,3.642246372,7.296132115,0.110874773
283,Austria,01.07.20,2.086478143,401224.8,4562729,60476.77,126183.4587,60476.77,8.793526856,1.32545172,2.765526043,1.32545172,97458.82093,3.413999897,5.37952696,0.150730389
284,Austria,01.10.20,2.086478143,389080,4545300,63142.52,131745.4879,63142.52,8.560051042,1.389182672,2.898499282,1.389182672,112270.6316,3.448401743,5.111649299,0.162286728
285,Austria,01.01.21,2.086478143,385149.6,4605783,70137.12,146339.5679,70137.12,8.36230452,1.522805569,3.177300534,1.522805569,109070.2384,3.568496026,4.793808494,0.182103577
286,Austria,01.04.21,2.086478143,344440.3,4574097,89860.35,187491.6562,89860.35,7.530236023,1.964548413,4.098987323,1.964548413,138557.0311,3.846233641,3.684002381,0.260888026
287,Austria,01.07.21,2.086478143,311786.8,4579331,104784.7,218630.9862,104784.7,6.808566579,2.288209784,4.774299701,2.288209784,158527.0842,3.947078497,2.861488082,0.336078051
288,Austria,01.10.21,2.086478143,285588.8,4599089,115566.2,241126.3503,115566.2,6.209681961,2.512806341,5.242915506,2.512806341,180415.3995,3.950155466,2.259526495,0.404659426
289,Austria,01.01.22,2.086478143,260258.5,4645614,125484.5,261820.6665,125484.5,5.602241168,2.701139182,5.635867864,2.701139182,197708.7608,3.890042818,1.71219835,0.482153321
290,Austria,01.04.22,2.086478143,264767.7,4638163,127533.2,266095.2343,127533.2,5.70846044,2.749648945,5.737082424,2.749648945,206270.9064,3.961850859,1.746609581,0.481679601
291,Austria,01.07.22,2.086478143,269423.3,4654579,123379.7,257429.0473,123379.7,5.788349494,2.650716638,5.530662329,2.650716638,212855.8736,3.917049184,1.87130031,0.457939978
292,Austria,01.10.22,2.086478143,258032.5,NA,125616.3,262095.6643,125616.3,NA,NA,NA,NA,209249.9136,NA,NA,NA
293,Germany,01.01.55,1.666045464,NA,NA,155260.8,258671.5516,315715.2873,NA,NA,NA,NA,NA,NA,NA,NA
294,Germany,01.04.55,1.666045464,NA,NA,177350.2,295473.4963,348467.8443,NA,NA,NA,NA,NA,NA,NA,NA
295,Germany,01.07.55,1.666045464,NA,NA,186163,310156.0218,361534.8237,NA,NA,NA,NA,NA,NA,NA,NA
296,Germany,01.10.55,1.666045464,NA,NA,186685,311025.6975,362308.8074,NA,NA,NA,NA,NA,NA,NA,NA
297,Germany,01.01.56,1.666045464,963000,NA,189065.6,314991.8854,365838.5881,NA,NA,NA,NA,NA,NA,NA,NA
298,Germany,01.04.56,1.666045464,807333.3,NA,203727.5,339419.2774,387578.1879,NA,NA,NA,NA,NA,NA,NA,NA
